chr2L	4907817	4946165
chr2L	4946165	4949695
chr2L	4949695	4955133
chr2L	4955133	4967424
chr2L	4967424	4971830
chr2L	4971830	4977605
chr2L	4977605	4981348
chr2L	4981348	4997802
chr2L	5000315	5006430
chr2L	5006430	5010523
chr2L	5010523	5021186
chr2L	5022251	5043571
chr2L	5043571	5054337
chr2L	5054337	5060164
chr2L	5060164	5070665
chr2L	5070665	5092237
chr2L	5092237	5100266
chr2L	5100266	5147074
chr2L	5147074	5195992
chr2L	5196967	5241701
chr2L	5241701	5270664
chr2L	5270664	5290014
chr2L	5292936	5305795
chr2L	5305795	5327180
chr2L	5327180	5342803
chr2L	5342803	5366919
chr2L	5366919	5520398
chr2L	5520398	5526453
chr2L	5528531	5541904
chr2L	5541904	5546457
chr2L	5546457	5624723
chr2L	5624723	5719747
chr2L	5719747	5724387
chr2L	5724387	5771654
chr2L	5771654	5800354
chr2L	5800354	5803943
chr2L	5804398	5907788
chr2L	5907788	5925950
chr2L	5925950	5943037
chr2L	5943055	5949432
chr2L	5949432	5981056
chr2L	5981056	5986567
chr2L	5986567	5999495
chr2L	5999495	6025262
chr2L	6025262	6037327
chr2L	6037327	6046294
chr2L	6046294	6050489
chr2L	6050489	6063191
chr2L	6063191	6070986
chr2L	6070986	6087885
chr2L	6087885	6098487
chr2L	6100979	6119005
chr2L	6119005	6125366
chr2L	6127732	6323631
chr2L	6323631	6338450
chr2L	6338450	6343734
chr2L	6343734	6357166
chr2L	6357166	6411502
chr2L	6411502	6423622
chr2L	6444863	6456452
chr2L	6456452	6466037
chr2L	6467137	6474577
chr2L	6476753	6480679
chr2L	6480679	6488776
chr2L	6491171	6498435
chr2L	6498435	6527793
chr2L	6527793	6557822
chr2L	6557822	6566761
chr2L	6566761	6610433
chr2L	6610433	6621416
chr2L	6621416	6644135
chr2L	6644135	6649605
chr2L	6649605	6657917
chr2L	6657917	6663543
chr2L	6663543	6668343
chr2L	6668343	6674369
chr2L	6674369	6684607
chr2L	6684607	6708837
chr2L	6708837	6717945
chr2L	6717945	6723749
chr2L	6724692	6787104
chr2L	6787104	6791753
chr2L	6792248	6797965
chr2L	6797965	6806543
chr2L	6806543	6852189
chr2L	6852189	6907839
chr2L	6907839	6913861
chr2L	6913861	6921199
chr2L	6921199	6945534
chr2L	6945534	6948916
chr2L	6948916	6964035
chr2L	6967215	6972288
chr2L	6972288	7013388
chr2L	7013388	7024306
chr2L	7024306	7027624
chr2L	7028277	7032655
chr2L	7032655	7039561
chr2L	7042328	7048713
chr2L	7048744	7055692
chr2L	7056179	7063663
chr2L	7067378	7181163
chr2L	7181163	7188594
chr2L	7188594	7197937
chr2L	7205290	7219995
chr2L	7222985	7259041
chr2L	7259526	7281476
chr2L	7281476	7388177
chr2L	7388177	7409971
chr2L	7412563	7424848
chr2L	7425547	7433320
chr2L	7433320	7436937
chr2L	7436937	7451924
chr2L	7451924	7496300
chr2L	7496300	7507256
chr2L	7507256	7532782
chr2L	7532782	7640622
chr2L	7640622	7701652
chr2L	7701652	7726240
chr2L	7726240	7782290
chr2L	7782290	7791321
chr2L	7791321	7795928
chr2L	7795928	7810605
chr2L	7810605	7821273
chr2L	7821631	7827645
chr2L	7828083	7843372
chr2L	7843372	7886384
chr2L	7886384	7890839
chr2L	7890839	7977430
chr2L	7983934	7992188
chr2L	7992188	7999314
chr2L	8003978	8009376
chr2L	8009376	8029796
chr2L	8030446	8041052
chr2L	8043341	8072002
chr2L	8072002	8083549
chr2L	8083549	8118219
chr2L	8118219	8128258
chr2L	8128258	8133852
chr2L	8133852	8157064
chr2L	8157064	8163385
chr2L	8163385	8196921
chr2L	8198744	8211271
chr2L	8211271	8240235
chr2L	8240235	8300915
chr2L	8300915	8308576
chr2L	8308576	8319678
chr2L	8319678	8326619
chr2L	8326619	8335327
chr2L	8335327	8361882
chr2L	8361882	8365320
chr2L	8365320	8370529
chr2L	8370529	8383708
chr2L	8383708	8400519
chr2L	8403516	8415911
chr2L	8415911	8424712
chr2L	8424712	8429041
chr2L	8430297	8433676
chr2L	8433676	8450012
chr2L	8464641	8478226
chr2L	8478226	8488009
chr2L	8488009	8506676
chr2L	8507179	8512367
chr2L	8512367	8528003
chr2L	8528674	8534267
chr2L	8535183	8541458
chr2L	8541458	8683752
chr2L	8685769	8690878
chr2L	8690878	8709636
chr2L	8709636	8741257
chr2L	8741257	8889118
chr2L	8889118	8942856
chr2L	8943113	8950464
chr2L	8950464	8956524
chr2L	8956524	8964813
chr2L	8965357	8997774
chr2L	8997774	9091600
chr2L	9091600	9123839
chr2L	9123839	9167786
chr2L	9167786	9235502
chr2L	9235502	9253375
chr2L	9253375	9329942
chr2L	9331298	9342290
chr2L	9342290	9388209
chr2L	9388209	9431728
chr2L	9431728	9449653
chr2L	9449653	9495141
chr2L	9495231	9521083
chr2L	9521083	9539895
chr2L	9539895	9567835
chr2L	9568194	9576889
chr2L	9576889	9613559
chr2L	9616528	9657152
chr2L	9657152	9699430
chr2L	9700360	9712080
chr2L	9712080	9759458
chr2L	9759458	9776671
chr2L	9776671	9782357
chr2L	9782357	9791148
chr2L	9792920	9886651
chr2L	9886651	9897811
chr2L	9897811	9907491
chr2L	9907491	9912405
chr2L	9912405	9918605
chr2L	9921082	9938270
chr2L	9938270	9947876
chr2L	9947876	9954558
chr2L	9954558	9968438
chr2L	9968438	10003378
chr2L	10003378	10009562
chr2L	10009562	10056920
chr2L	10056920	10200665
chr2L	10200665	10210678
chr2L	10210678	10220357
chr2L	10221697	10227050
chr2L	10227050	10232191
chr2L	10232191	10238769
chr2L	10238769	10247097
chr2L	10247097	10250490
chr2L	10250490	10254892
chr2L	10254892	10261004
chr2L	10261004	10264313
chr2L	10264313	10268865
chr2L	10268865	10276328
chr2L	10279094	10292204
chr2L	10292900	10300585
chr2L	10300585	10304214
chr2L	10306604	10311887
chr2L	10311887	10333871
chr2L	10333871	10338353
chr2L	10339488	10342615
chr2L	10342615	10356370
chr2L	10356370	10363103
chr2L	10363103	10366255
chr2L	10366255	10377295
chr2L	10379894	10386840
chr2L	10388127	10396278
chr2L	10396278	10403548
chr2L	10403548	10407560
chr2L	10407560	10414233
chr2L	10414233	10422867
chr2L	10422867	10426289
chr2L	10426289	10430605
chr2L	10430605	10436849
chr2L	10439361	10477585
chr2L	10477585	10482752
chr2L	10482752	10496831
chr2L	10496831	10499843
chr2L	10499843	10506666
chr2L	10506666	10517712
chr2L	10517712	10544907
chr2L	10544907	10671805
chr2L	10671805	10729444
chr2L	10729444	10736323
chr2L	10736995	10744373
chr2L	10744373	10767849
chr2L	10770397	10842989
chr2L	10842989	10851553
chr2L	10851553	10857892
chr2L	10857892	10964720
chr2L	10964720	10976427
chr2L	10976427	10987442
chr2L	10989004	11001770
chr2L	11003898	11011489
chr2L	11011489	11092051
chr2L	11092051	11106950
chr2L	11106950	11120535
chr2L	11123063	11130437
chr2L	11130437	11172154
chr2L	11172154	11178484
chr2L	11178484	11269145
chr2L	11270448	11278179
chr2L	11281801	11475478
chr2L	11475478	11499053
chr2L	11499053	11517193
chr2L	11517193	11809880
chr2L	11809880	11813940
chr2L	11813940	11829458
chr2L	11829458	11849903
chr2L	11849903	11866063
chr2L	11866063	11879889
chr2L	11879889	11979622
chr2L	11979622	11988303
chr2L	11988303	11994922
chr2L	11999863	12005752
chr2L	12005752	12011879
chr2L	12011879	12020967
chr2L	12020967	12028354
chr2L	12028354	12041178
chr2L	12041178	12045850
chr2L	12045850	12056491
chr2L	12056491	12063461
chr2L	12063461	12093940
chr2L	12093940	12102926
chr2L	12102926	12109759
chr2L	12109759	12134331
chr2L	12134331	12172575
chr2L	12172575	12207728
chr2L	12207728	12403773
chr2L	12404878	12424437
chr2L	12426183	12434565
chr2L	12436841	12456158
chr2L	12456158	12520620
chr2L	12520620	12533045
chr2L	12533480	12547147
chr2L	12547147	12693105
chr2L	12694232	12704484
chr2L	12704505	12711977
chr2L	12711977	12717739
chr2L	12721518	12746377
chr2L	12746377	12974288
chr2L	12974288	13000760
chr2L	13004487	13019000
chr2L	13021059	13073610
chr2L	13073610	13165757
chr2L	13165757	13177119
chr2L	13177119	13192287
chr2L	13192287	13203678
chr2L	13203678	13215864
chr2L	13215864	13222204
chr2L	13222204	13289482
chr2L	13289482	13296112
chr2L	13296112	13335627
chr2L	13335627	13366805
chr2L	13366805	13370700
chr2L	13370700	13378563
chr2L	13378563	13386057
chr2L	13386057	13394875
chr2L	13394875	13399224
chr2L	13399224	13445495
chr2L	13445495	13501157
chr2L	13501157	13509574
chr2L	13509574	13516024
chr2L	13516024	13550193
chr2L	13550193	13641088
chr2L	13642440	13770276
chr2L	13770276	13780578
chr2L	13780578	13790781
chr2L	13793017	13811691
chr2L	13812924	13829353
chr2L	13829353	13834510
chr2L	13835836	13842408
chr2L	13842408	13905154
chr2L	13905154	13911894
chr2L	13911894	13931747
chr2L	13931747	14011067
chr2L	14011067	14023021
chr2L	14023108	14075487
chr2L	14075487	14096173
chr2L	14096173	14113841
chr2L	14113841	14160311
chr2L	14160311	14184172
chr2L	14184445	14234552
chr2L	14234552	14251360
chr2L	14251360	14287844
chr2L	14287844	14334449
chr2L	14334449	14349494
chr2L	14349494	14355464
chr2L	14355464	14362384
chr2L	14362384	14588325
chr2L	14588325	14706057
chr2L	14706057	15004043
chr2L	15004043	15039618
chr2L	15039618	15057985
chr2L	15061712	15067568
chr2L	15067568	15112854
chr2L	15112854	15118422
chr2L	15118422	15248664
chr2L	15248664	15256229
chr2L	15256229	15273091
chr2L	15275187	15499318
chr2L	15499318	15506468
chr2L	15507109	15643767
chr2L	15643767	15748351
chr2L	15751167	15763674
chr2L	15763957	15770840
chr2L	15770840	16224294
chr2L	16224294	16252247
chr2L	16252247	16258045
chr2L	16258045	16269277
chr2L	16269277	16280542
chr2L	16287665	16300523
chr2L	16300523	16310756
chr2L	16310756	16316825
chr2L	16317296	16327271
chr2L	16327271	16352360
chr2L	16352360	16358199
chr2L	16358199	16487898
chr2L	16490867	16508800
chr2L	16508800	16543054
chr2L	16543054	16656247
chr2L	16656247	16676745
chr2L	16676745	16679977
chr2L	16680716	16703660
chr2L	16703660	16720353
chr2L	16720353	16727959
chr2L	16727959	16731964
chr2L	16731964	16738918
chr2L	16738918	16743487
chr2L	16743487	16801938
chr2L	16801938	16816391
chr2L	16816391	16842456
chr2L	16842456	16849676
chr2L	16849676	16860269
chr2L	16860269	16879101
chr2L	16879101	16886415
chr2L	16888487	16910614
chr2L	16910614	17367957
chr2L	17367957	17380526
chr2L	17380669	17384519
chr2L	17384519	17427712
chr2L	17432705	17450555
chr2L	17450555	17473549
chr2L	17473549	17477874
chr2L	17477874	17484558
chr2L	17484558	17500599
chr2L	17500599	17549001
chr2L	17549001	17603117
chr2L	17603117	17706374
chr2L	17706374	17787175
chr2L	17787175	17961740
chr2L	17961740	18119668
chr2L	18119668	18138686
chr2L	18138686	18152240
chr2L	18152240	18159169
chr2L	18159514	18297704
chr2L	18299676	18442280
chr2L	18442280	18454726
chr2L	18454726	18496499
chr2L	18497304	18514736
chr2L	18514736	18558355
chr2L	18561876	18572089
chr2L	18591204	18606953
chr2L	18606953	18612032
chr2L	18612032	18676819
chr2L	18676819	18682019
chr2L	18682019	18688462
chr2L	18688462	18694652
chr2L	18695110	18702972
chr2L	18708697	18714723
chr2L	18714723	18819305
chr2L	18819344	18831326
chr2L	18831326	18839471
chr2L	18839471	18858911
chr2L	18858911	18936574
chr2L	18936574	18945465
chr2L	18949019	18952178
chr2L	18952178	18968892
chr2L	18968892	18974457
chr2L	18974457	18981655
chr2L	18981655	18987570
chr2L	18987570	19002579
chr2L	19002579	19010465
chr2L	19010465	19034811
chr2L	19034811	19051420
chr2L	19053929	19063608
chr2L	19064650	19077418
chr2L	19077418	19114114
chr2L	19114114	19124166
chr2L	19124166	19131819
chr2L	19134770	19157393
chr2L	19157393	19163469
chr2L	19164577	19186294
chr2L	19186294	19190378
chr2L	19190378	19363375
chr2L	19363375	19386427
chr2L	19388028	19394219
chr2L	19394219	19399463
chr2L	19399972	19414812
chr2L	19416318	19425849
chr2L	19425849	19431090
chr2L	19431090	19444977
chr2L	19444977	19453638
chr2L	19453638	19484288
chr2L	19484288	19492507
chr2L	19492507	19509200
chr2L	19509200	19528039
chr2L	19530946	19541780
chr2L	19541780	19547440
chr2L	19547440	19577687
chr2L	19577687	19582766
chr2L	19582766	19587066
chr2L	19587066	19757362
chr2L	19759255	19765302
chr2L	19765302	19791848
chr2L	19791848	19796281
chr2L	19796281	19818364
chr2L	19818364	19860808
chr2L	19860808	19887207
chr2L	19889739	19915661
chr2L	19915661	19933074
chr2L	19933074	19958276
chr2L	19958276	20060846
chr2L	20060846	20066725
chr2L	20066725	20075748
chr2L	20075748	20085655
chr2L	20085655	20091919
chr2L	20091919	20097226
chr2L	20097226	20121170
chr2L	20121170	20148767
chr2L	20222527	20293759
chr2L	20293759	20340797
chr2L	20340797	20350858
chr2L	20350858	20385720
chr2L	20385720	20416743
chr2L	20416743	20428982
chr2L	20428982	20464315
chr2L	20464315	20640472
chr2L	20640472	20647687
chr2L	20650223	20656370
chr2L	20656370	20675854
chr2L	20675854	20682038
chr2L	20682038	20735467
chr2L	20735467	20758134
chr2L	20760235	20787192
chr2L	20787192	20796092
chr2L	20796092	20807345
chr2L	20807345	20822661
chr2L	20822661	20831565
chr2L	20831565	20835799
chr2L	20836264	20852856
chr2L	20852856	20868477
chr2L	20868477	20919353
chr2L	20919353	20923152
chr2L	20928212	21051799
chr2L	21051799	21089372
chr2L	21089372	21108794
chr2L	21108794	21142609
chr2L	21142609	21153934
chr2L	21153934	21169757
chr2L	21169757	21180232
chr2L	21180232	21220982
chr2L	21220982	21237295
chr2L	21237295	21251463
chr2L	21251463	21261390
chr2L	21261390	21310483
chr2L	21310483	21343676
chr2L	21344000	21397348
chr2L	21543399	21623643
chr2L	21623643	21629763
chr2L	21629763	21658657
chr2L	21658657	21677705
chr2L	21677705	21682183
chr2L	21684465	21752710
chr2L	21752710	21758136
chr2L	21758136	21795588
chr2L	21795588	21826697
chr2L	21827722	21928724
chr2L	21930174	21939016
chr2L	21940276	22110755
chr2L	22110755	22121555
chr2L	22121555	22130011
chr2L	22130486	22139010
chr2L	22139010	22167334
chr2L	22167334	22175367
chr2L	22175367	22239269
chr2L	22239269	22290057
chr2L	22290057	22353881
chr2L	22353881	22365175
chr2L	22365175	22408046
chr2R	1540591	1551170
chr2R	1551170	1559735
chr2R	1559735	1580443
chr2R	1582323	1589323
chr2R	1589323	1596853
chr2R	1596853	1640662
chr2R	1642902	1647837
chr2R	1647837	1669725
chr2R	1669950	1855562
chr2R	1855562	1868767
chr2R	1868767	1900689
chr2R	1900689	1907498
chr2R	1910932	1923786
chr2R	1923786	1929973
chr2R	1929973	1963567
chr2R	1963567	1973720
chr2R	1973720	2000356
chr2R	2000356	2015351
chr2R	2016860	2039360
chr2R	2039360	2104906
chr2R	2104906	2128639
chr2R	2386778	2500048
chr2R	2500048	2520580
chr2R	2520580	2544563
chr2R	2544563	2549604
chr2R	2553080	2561390
chr2R	2563948	2584340
chr2R	2584340	2602612
chr2R	2602612	2629540
chr2R	2629540	2636911
chr2R	2636911	2645101
chr2R	2646573	2694442
chr2R	2698051	2760334
chr2R	2760334	2767228
chr2R	2767228	2773435
chr2R	2773435	2810234
chr2R	2810665	2858725
chr2R	2858725	2873376
chr2R	2873376	2880388
chr2R	2901364	2912551
chr2R	2912551	2936914
chr2R	2936914	2949289
chr2R	2949289	3134427
chr2R	3134427	3166313
chr2R	3166313	3205074
chr2R	3205074	3269377
chr2R	3269377	3274863
chr2R	3274863	3294808
chr2R	3294808	3328126
chr2R	3328126	3341154
chr2R	3341389	3354289
chr2R	3354289	3361610
chr2R	3361610	3373965
chr2R	3376945	3383740
chr2R	3383740	3413606
chr2R	3413606	3419263
chr2R	3420779	3427234
chr2R	3427234	3454027
chr2R	3454027	3474676
chr2R	3477118	3507510
chr2R	3507510	3516176
chr2R	3516176	3523143
chr2R	3523143	3542056
chr2R	3542056	3556389
chr2R	3556389	3562043
chr2R	3563899	3577092
chr2R	3577092	3586366
chr2R	3586366	3599607
chr2R	3599607	3611063
chr2R	3613741	3624314
chr2R	3624314	3633054
chr2R	3633054	3661165
chr2R	3661165	3670068
chr2R	3670068	3679652
chr2R	3679652	3693710
chr2R	3693710	3702522
chr2R	3720273	3804409
chr2R	3804409	3829915
chr2R	3829915	3844049
chr2R	3844049	3876886
chr2R	3877203	3902625
chr2R	3902625	3953948
chr2R	3955466	3967648
chr2R	3970608	3985952
chr2R	3985952	3994845
chr2R	3994845	4010331
chr2R	4010331	4019570
chr2R	4019570	4031783
chr2R	4031783	4044858
chr2R	4044858	4051240
chr2R	4051240	4061674
chr2R	4061674	4065820
chr2R	4066011	4126417
chr2R	4130211	4139032
chr2R	4139032	4284615
chr2R	4299698	4309063
chr2R	4309063	4331501
chr2R	4331501	4459431
chr2R	4459431	4487950
chr2R	4487950	4502256
chr2R	4502256	4519758
chr2R	4519758	4538858
chr2R	4540362	4553187
chr2R	4553187	4610925
chr2R	4610925	4621304
chr2R	4621304	4648260
chr2R	4648260	4779025
chr2R	4780864	4788601
chr2R	4788601	4794586
chr2R	4794586	4802036
chr2R	4802036	4813247
chr2R	4815574	4827934
chr2R	4829903	4839323
chr2R	4839323	4874122
chr2R	4874122	4879455
chr2R	4879455	4894803
chr2R	4894803	4926256
chr2R	4926256	4949388
chr2R	4949388	4975109
chr2R	4975109	4980234
chr2R	4980269	4983655
chr2R	4983655	5017199
chr2R	5019879	5025256
chr2R	5025256	5033455
chr2R	5033455	5052961
chr2R	5052961	5065125
chr2R	5065125	5074075
chr2R	5074075	5080632
chr2R	5080632	5095490
chr2R	5095490	5100432
chr2R	5100432	5139564
chr2R	5139564	5172331
chr2R	5172331	5180442
chr2R	5180442	5196168
chr2R	5196199	5286688
chr2R	5288312	5296639
chr2R	5296639	5311986
chr2R	5313936	5318798
chr2R	5318798	5335333
chr2R	5335333	5416715
chr2R	5416715	5431604
chr2R	5431604	5442866
chr2R	5442866	5453820
chr2R	5453820	5466316
chr2R	5466316	5474190
chr2R	5474190	5481486
chr2R	5481486	5493753
chr2R	5493753	5498129
chr2R	5498248	5566365
chr2R	5573354	5580784
chr2R	5580784	5599869
chr2R	5599869	5697920
chr2R	5697920	5708298
chr2R	5709931	5721536
chr2R	5721536	5735170
chr2R	5735170	5750683
chr2R	5750683	5762653
chr2R	5762653	5769179
chr2R	5769179	5797742
chr2R	5797742	5839073
chr2R	5839073	5846265
chr2R	5851031	5856605
chr2R	5859057	5876515
chr2R	5876515	5914009
chr2R	5914009	5934411
chr2R	5939891	5953933
chr2R	5956222	5962974
chr2R	5963481	5968462
chr2R	5968474	5984179
chr2R	5984179	5988799
chr2R	5988799	5998400
chr2R	5998400	6005690
chr2R	6005690	6011332
chr2R	6012690	6023370
chr2R	6023370	6029486
chr2R	6029486	6037963
chr2R	6037963	6043066
chr2R	6043677	6047677
chr2R	6047677	6092739
chr2R	6092739	6139895
chr2R	6139895	6151702
chr2R	6151702	6191464
chr2R	6191464	6197137
chr2R	6197137	6311165
chr2R	6317381	6325179
chr2R	6325179	6359179
chr2R	6359719	6366147
chr2R	6367093	6402022
chr2R	6402990	6445373
chr2R	6445373	6505222
chr2R	6505222	6533469
chr2R	6533469	6618372
chr2R	6618372	6627930
chr2R	6627930	6696986
chr2R	6697796	6707744
chr2R	6710499	6727119
chr2R	6727119	6734478
chr2R	6734478	6762383
chr2R	6762383	6774086
chr2R	6774086	6786700
chr2R	6787119	6954844
chr2R	6954844	6988678
chr2R	6988678	6995399
chr2R	6995399	7020712
chr2R	7022783	7038360
chr2R	7038360	7059669
chr2R	7059681	7094411
chr2R	7094411	7110051
chr2R	7110051	7166629
chr2R	7166629	7176755
chr2R	7176755	7185341
chr2R	7190456	7194907
chr2R	7194907	7246936
chr2R	7247253	7255638
chr2R	7258522	7276678
chr2R	7276678	7296268
chr2R	7298170	7322945
chr2R	7322945	7340730
chr2R	7340730	7351532
chr2R	7351532	7466685
chr2R	7466685	7479460
chr2R	7479460	7502242
chr2R	7502242	7506623
chr2R	7506623	7514977
chr2R	7514977	7527674
chr2R	7527674	7539006
chr2R	7539886	7551102
chr2R	7551102	7554362
chr2R	7554362	7567415
chr2R	7567415	7578432
chr2R	7578432	7586817
chr2R	7586817	7712347
chr2R	7712347	7728785
chr2R	7728785	7732007
chr2R	7732007	7739611
chr2R	7740265	7773123
chr2R	7773123	7778676
chr2R	7779184	7791435
chr2R	7791435	7856269
chr2R	7858025	7873804
chr2R	7876547	7915624
chr2R	7915624	7920985
chr2R	7924057	7931048
chr2R	7931048	8026246
chr2R	8027505	8037500
chr2R	8037500	8051021
chr2R	8051021	8061736
chr2R	8067838	8088283
chr2R	8088283	8121395
chr2R	8121395	8146149
chr2R	8146149	8205653
chr2R	8208586	8221803
chr2R	8224657	8231802
chr2R	8231802	8291750
chr2R	8291750	8297743
chr2R	8297743	8311057
chr2R	8311057	8318426
chr2R	8319225	8324706
chr2R	8324706	8339893
chr2R	8345631	8355746
chr2R	8355746	8395744
chr2R	8395744	8406430
chr2R	8406430	8415989
chr2R	8415989	8457551
chr2R	8459016	8475623
chr2R	8475623	8481055
chr2R	8481055	8500406
chr2R	8500406	8512869
chr2R	8512869	8523212
chr2R	8524635	8540209
chr2R	8540209	8545134
chr2R	8545134	8552790
chr2R	8553482	8566776
chr2R	8566776	8573837
chr2R	8573837	8580360
chr2R	8580360	8595254
chr2R	8619443	8625282
chr2R	8625282	8644425
chr2R	8644425	8648997
chr2R	8648997	8757986
chr2R	8757986	8767216
chr2R	8767216	8771392
chr2R	8771392	8803240
chr2R	8803240	8824473
chr2R	8824473	8843991
chr2R	8843991	8930854
chr2R	8930854	9020608
chr2R	9020608	9039932
chr2R	9039932	9055541
chr2R	9058843	9085720
chr2R	9085720	9093952
chr2R	9093952	9102366
chr2R	9102366	9111279
chr2R	9111279	9117804
chr2R	9117804	9128412
chr2R	9133639	9217993
chr2R	9218985	9231056
chr2R	9231056	9293426
chr2R	9302756	9317801
chr2R	9317801	9326382
chr2R	9326382	9337547
chr2R	9337581	9371658
chr2R	9371658	9382604
chr2R	9382604	9388448
chr2R	9388448	9394305
chr2R	9394305	9397435
chr2R	9397435	9423699
chr2R	9423699	9427809
chr2R	9427809	9440748
chr2R	9441252	9444820
chr2R	9444820	9468154
chr2R	9468154	9480704
chr2R	9480704	9692493
chr2R	9692493	9711604
chr2R	9711604	9726910
chr2R	9734259	9742211
chr2R	9742211	9748618
chr2R	9748997	9817641
chr2R	9817641	9829422
chr2R	9829422	9840158
chr2R	9840158	9844952
chr2R	9844952	9849110
chr2R	9851071	9866034
chr2R	9867815	9878632
chr2R	9878632	9923927
chr2R	9923927	10034950
chr2R	10034950	10060758
chr2R	10060758	10105110
chr2R	10105110	10124005
chr2R	10126580	10142867
chr2R	10142867	10158843
chr2R	10158843	10190661
chr2R	10192430	10220479
chr2R	10220479	10239094
chr2R	10239094	10245838
chr2R	10248111	10298769
chr2R	10298769	10314769
chr2R	10314769	10321430
chr2R	10322044	10368601
chr2R	10368601	10391852
chr2R	10391852	10406171
chr2R	10406171	10461905
chr2R	10464768	10492369
chr2R	10493442	10505398
chr2R	10505901	10513283
chr2R	10513283	10639678
